,Carrier Short Name,Means of Transport,Origin Code,Destination Code,iTMS Mode,Currency,Min Price,Max Price,Chargeable Weight Bracket,Cost per 100kg
717,ARCESE,,A00GUP  02,A009KB  01,LTL / GRP / HUB,EUR,0.0,1518.75,<=3000_HUB,10.27
718,ARCESE,,A00GUP  02,A00A5Y  01,LTL / GRP / HUB,EUR,0.0,1057.5,<=3000_HUB,11.48
719,ARCESE,,A00GUP  02,A009KB  02,LTL / GRP / HUB,EUR,0.0,1518.75,<=3000_HUB,11.3
720,ARCESE,,A00GUP  02,A003Q7  04,LTL / GRP / HUB,EUR,0.0,1518.75,<=3000_HUB,21.27
721,ARCESE,,A00GUP  02,26805K  44,LTL / GRP / HUB,EUR,0.0,1665.0,<=3000_HUB,14.36
722,ARCESE,,A00GUP  02,A003Q7  02,LTL / GRP / HUB,EUR,0.0,1327.5,<=3000_HUB,21.59
723,ARCESE,,A00GUP  02,A009CN  01,LTL / GRP / HUB,EUR,0.0,1462.5,<=3000_HUB,20.34
724,ARCESE,,A00GUP  02,A00AF2  01,LTL / GRP / HUB,EUR,0.0,3408.75,<=3000_HUB,18.15
725,ARCESE,,78001H  VE,A00GUP  02,LTL / GRP / HUB,EUR,0.0,787.5,<=3000_HUB,15.49
726,ARCESE,,26846E  DF,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1350.0,<=3000_HUB,17.41
727,ARCESE,,78001H  MU,A00GUP  02,LTL / GRP / HUB,EUR,0.0,866.25,<=3000_HUB,16.88
728,ARCESE,,78001H  PY,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1012.5,<=3000_HUB,14.24
729,ARCESE,,78001H  RJ,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1406.25,<=3000_HUB,15.79
730,ARCESE,,78001H  SX,A00GUP  02,LTL / GRP / HUB,EUR,0.0,933.75,<=3000_HUB,16.86
731,ARCESE,,78001H  MY,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1237.5,<=3000_HUB,15.64
732,ARCESE,,98120B  01,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1293.75,<=3000_HUB,15.27
733,ARCESE,,26805K  01,A00GUP  02,LTL / GRP / HUB,EUR,0.0,2407.5,<=3000_HUB,29.12
734,ARCESE,,78001H  MS,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1327.5,<=3000_HUB,17.06
735,ARCESE,,A009CN  02,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1350.0,<=3000_HUB,21.83
736,ARCESE,,A00AU2  02,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1721.25,<=3000_HUB,15.16
737,ARCESE,,26805K  N1,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1507.5,<=3000_HUB,16.88
738,ARCESE,,A0085W  01,A00GUP  02,LTL / GRP / HUB,EUR,0.0,4230.0,<=3000_HUB,70.06
739,ARCESE,,26697T  01,A00GUP  02,LTL / GRP / HUB,EUR,0.0,2306.25,<=3000_HUB,29.55
740,ARCESE,,26859U  06,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1293.75,<=3000_HUB,13.21
741,ARCESE,,78001H  CA,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1327.5,<=3000_HUB,17.06
742,ARCESE,,78001H  VA,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1327.5,<=3000_HUB,17.06
743,ARCESE,,A003Q7  01,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1181.25,<=3000_HUB,15.26
744,ARCESE,,A00ANR  01,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1293.75,<=3000_HUB,21.14
745,ARCESE,,90009K  LU,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1440.0,<=3000_HUB,12.08
746,ARCESE,,A009KB  01,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1586.25,<=3000_HUB,14.53
747,ARCESE,,A00A5Y  01,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1001.25,<=3000_HUB,18.59
748,ARCESE,,A009KB  02,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1586.25,<=3000_HUB,14.53
749,ARCESE,,A003Q7  04,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1203.75,<=3000_HUB,17.08
750,ARCESE,,26805K  44,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1496.25,<=3000_HUB,18.02
751,ARCESE,,A003Q7  02,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1158.75,<=3000_HUB,15.3
752,ARCESE,,A009CN  01,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1181.25,<=3000_HUB,16.69
753,ARCESE,,A00AF2  01,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1440.0,<=3000_HUB,12.08
754,GEFCO,,99109B  01,A009KB  02,LTL / GRP / HUB,EUR,175.62949044877777,443.19854156249994,<=3000_HUB,14.701569706105555
755,GEFCO,,A00ANR  01,99109B  01,LTL / GRP / HUB,,202.86707475125002,617.135623,<=3000_HUB,17.19539966939167
756,GEFCO,,A009KB  02,99109B  01,LTL / GRP / HUB,,335.5242402426667,864.5857196874999,<=3000_HUB,28.355445303116667
757,GEFCO,,A00A5Y  01,99109B  01,LTL / GRP / HUB,,195.23534814944446,461.55741656249995,<=3000_HUB,16.440871423111112
758,GEFCO,,A009KB  01,99109B  01,LTL / GRP / HUB,,335.5242402426667,864.5857196874999,<=3000_HUB,28.355445303116667
759,MILSPED,,13736E  15,A00MV9  04,LTL / GRP / HUB,EUR,200.3381818,1786.8,<=3000_HUB,25.26426909
760,MILSPED,,A00MV9  04,13736E  15,LTL / GRP / HUB,EUR,210.2,1891.8,<=3000_HUB,27.67094359
761,HAMANN,,A00BVV  01,A00MV9  04,LTL / GRP / HUB,EUR,614.28,3483.24,<=3000_HUB,60.5
762,HAMANN,,A00MV9  04,A00BVV  01,LTL / GRP / HUB,EUR,614.28,3304.36,<=3000_HUB,60.17
763,GEFCO,,A00AF2  01,96014M  01,LTL / GRP / HUB,EUR,392.62498580986636,1301.0682318766248,<=3000_HUB,37.866428122831444
764,GEFCO,,96014M  01,A00MRS  01,LTL / GRP / HUB,EUR,238.0585757,509.96874999999994,<=3000_HUB,13.487738
765,HAMANN,,A00BVV  01,A00MRS  01,LTL / GRP / HUB,EUR,399.28,1606.39,<=3000_HUB,33.67
766,HAMANN,,A00MRS  01,A00BVV  01,LTL / GRP / HUB,EUR,370.44,1728.31,<=3000_HUB,31.72
767,ARCESE,,A00GUP  02,A00MRS  01,LTL / GRP / HUB,EUR,0.0,1383.75,<=3000_HUB,12.68
768,ARCESE,,A00MRS  01,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1293.75,<=3000_HUB,17.07
769,MARCOTRAN,,A00MHA  01,A003Q7  04,LTL / GRP / HUB,EUR,485.0,4290.0,<=3000_HUB,51.61
770,GEFCO,,84648H  07,A00MRS  01,LTL / GRP / HUB,EUR,463.7481799035004,872.6993224999998,<=3000_HUB,29.03379703678566
771,GEFCO,,84648H  07,78001H  RJ,LTL / GRP / HUB,EUR,894.9298082576275,2862.289363875,<=3000_HUB,53.780872764791965
772,GEFCO,,45639G  01,A00AU2  02,LTL / GRP / HUB,EUR,0.0,651.9486860795455,<=3000_HUB,21.771271306818186
773,GEFCO,,45639G  01,A00AF2  01,LTL / GRP / HUB,EUR,0.0,498.06097968750004,<=3000_HUB,16.632322370833332
774,GEFCO,,96014M  01,A00ANR  01,LTL / GRP / HUB,EUR,215.38285671881835,663.983630915375,<=3000_HUB,20.742327351958334
775,GEFCO,,84648H  07,A009KB  01,LTL / GRP / HUB,EUR,157.38552935813505,232.69352503551175,<=3000_HUB,10.492368623875667
776,GEFCO,,96014M  01,A009KB  01,LTL / GRP / HUB,EUR,240.84805245245337,518.1325704552501,<=3000_HUB,23.176701595023335
777,GEFCO,,99109B  01,26805K  44,LTL / GRP / HUB,EUR,864.339618886,2720.6257157557743,<=3000_HUB,72.94005222666667
778,GEFCO,,96014M  01,13736E  65,LTL / GRP / HUB,EUR,551.2102711073662,1385.03824406,<=3000_HUB,31.23140678171825
779,GEFCO,,96014M  01,98120B  01,LTL / GRP / HUB,EUR,263.3889563833333,570.1450625,<=3000_HUB,14.928473649999999
780,GEFCO,,22342J  03,A00MRS  01,LTL / GRP / HUB,EUR,82.3488788377193,274.5985576923077,<=3000_HUB,3.921375182748538
781,GEFCO,,22342J  03,98120B  01,LTL / GRP / HUB,EUR,47.056502192982464,171.34949999999998,<=3000_HUB,2.352825109649123
782,GEFCO,,99109B  01,A009CN  02,LTL / GRP / HUB,EUR,497.2428943111753,1507.6124561249999,<=3000_HUB,41.78017218472598
783,GEFCO,,84648H  07,A009CN  02,LTL / GRP / HUB,EUR,516.5020902258439,1413.5053750610052,<=3000_HUB,34.433472681722925
784,GEFCO,,96014M  01,A009CN  02,LTL / GRP / HUB,EUR,387.07686608988354,1196.9632873325747,<=3000_HUB,37.335130369260966
785,GEFCO,,99109B  01,A003Q7  04,LTL / GRP / HUB,EUR,413.04730301872456,1262.8137590295516,<=3000_HUB,34.6426770273769
786,GEFCO,,84648H  07,A003Q7  04,LTL / GRP / HUB,EUR,438.10421295685035,1055.5511268587497,<=3000_HUB,29.206947530456688
787,GEFCO,,96014M  01,A003Q7  04,LTL / GRP / HUB,EUR,255.47570443639458,778.1499474016248,<=3000_HUB,24.609374572182162
788,GEFCO,,84648H  07,A00AU2  02,LTL / GRP / HUB,EUR,912.6141865572059,2819.111039756959,<=3000_HUB,60.8409457704804
789,GEFCO,,96014M  01,A00AU2  02,LTL / GRP / HUB,EUR,869.3485456427447,3086.9746962677496,<=3000_HUB,81.6913566707586
790,GEFCO,,99109B  01,A003Q7  02,LTL / GRP / HUB,EUR,428.91458102609664,1308.7261735312497,<=3000_HUB,36.36025880062138
791,GEFCO,,84648H  07,A003Q7  02,LTL / GRP / HUB,EUR,534.7041376823289,1493.0891283163512,<=3000_HUB,35.646942512155256
792,GEFCO,,96014M  01,A003Q7  02,LTL / GRP / HUB,EUR,314.69919948480424,959.3123160660624,<=3000_HUB,30.32324270339409
793,GEFCO,,99109B  01,A00AF2  01,LTL / GRP / HUB,EUR,1236.732579699699,3580.334526683084,<=3000_HUB,104.7263640279242
794,GEFCO,,96014M  01,A00AF2  01,LTL / GRP / HUB,EUR,810.4414071455672,2970.48114030009,<=3000_HUB,76.16198633548821
795,GEFCO,,99109B  01,A003Q7  01,LTL / GRP / HUB,EUR,412.0982928697412,1276.0321712021057,<=3000_HUB,34.95999735719606
796,GEFCO,,84648H  07,A003Q7  01,LTL / GRP / HUB,EUR,508.8631274159073,1381.9831758214536,<=3000_HUB,33.924208494393824
797,GEFCO,,96014M  01,A003Q7  01,LTL / GRP / HUB,EUR,291.6203972574746,889.3339676578124,<=3000_HUB,28.098458853603752
798,GEFCO,,96014M  01,26805K  44,LTL / GRP / HUB,EUR,572.8369970607399,2512.842873818232,<=3000_HUB,55.282184676496676
799,GEFCO,,96014M  01,78001H  CA,LTL / GRP / HUB,EUR,776.7091562446208,1948.04374406,<=3000_HUB,44.01143476765604
800,GEFCO,,96014M  01,13736E  90,LTL / GRP / HUB,EUR,551.2102711073662,1385.03824406,<=3000_HUB,31.23140678171825
801,GEFCO,,96014M  01,26859U  06,LTL / GRP / HUB,EUR,551.2102711073662,1385.03824406,<=3000_HUB,31.23140678171825
802,GEFCO,,96014M  01,26805K  N1,LTL / GRP / HUB,EUR,743.7354823078223,2716.9193038999997,<=3000_HUB,42.14804236540288
803,GEFCO,,96014M  01,26697T  01,LTL / GRP / HUB,EUR,817.5677910037045,2998.8167697124995,<=3000_HUB,46.334127735834805
804,GEFCO,,96014M  01,78001H  MS,LTL / GRP / HUB,EUR,469.9582549387709,1178.062327185,<=3000_HUB,26.630705260589185
805,GEFCO,,96014M  01,78001H  MU,LTL / GRP / HUB,EUR,477.40401478600927,1197.4082569,<=3000_HUB,27.04742432946692
806,GEFCO,,96014M  01,78001H  PY,LTL / GRP / HUB,EUR,632.4759905627049,1591.79834216,<=3000_HUB,35.83613697499329
807,GEFCO,,96014M  01,78001H  RJ,LTL / GRP / HUB,EUR,837.3001472050152,2100.6263940599997,<=3000_HUB,47.44182344288058
808,GEFCO,,96014M  01,78001H  SX,LTL / GRP / HUB,EUR,510.9171388616788,1283.0422094,<=3000_HUB,28.95506396658183
809,GEFCO,,96014M  01,78001H  MY,LTL / GRP / HUB,EUR,443.82622249314187,1112.929118435,<=3000_HUB,25.145897611792964
810,GEFCO,,96014M  01,78001H  VA,LTL / GRP / HUB,EUR,551.2102711073662,1385.03824406,<=3000_HUB,31.23140678171825
811,GEFCO,,96014M  01,78001H  VE,LTL / GRP / HUB,EUR,549.9929438712094,1381.2162934624998,<=3000_HUB,31.165028324745794
812,GEFCO,,96014M  01,26805K  01,LTL / GRP / HUB,EUR,797.5720211082887,2914.08790975,<=3000_HUB,45.19154090897025
813,GEFCO,,22342J  03,78001H  PY,LTL / GRP / HUB,EUR,621.535870167776,1902.6140485322583,<=3000_HUB,31.449096577453812
814,GEFCO,,99109B  01,78001H  PY,LTL / GRP / HUB,EUR,202.86707475125002,617.135623,<=3000_HUB,17.19539966939167
815,GEFCO,,99109B  01,A00ANR  01,LTL / GRP / HUB,EUR,202.86707475125002,617.135623,<=3000_HUB,17.19539966939167
816,GEFCO,,99109B  01,A009KB  01,LTL / GRP / HUB,EUR,175.62949044877777,443.19854156249994,<=3000_HUB,14.701569706105555
817,GEFCO,,99109B  01,A00A5Y  01,LTL / GRP / HUB,EUR,195.23534814944446,461.55741656249995,<=3000_HUB,16.440871423111112
818,GEFCO,,99049L  02,98120B  01,LTL / GRP / HUB,EUR,328.859337165293,587.1587226351352,<=3000_HUB,34.53031007098213
819,GEFCO,,99109B  01,98120B  01,LTL / GRP / HUB,EUR,195.23534814944446,461.55741656249995,<=3000_HUB,16.440871423111112
820,MARCOTRAN,,A00MHA  01,41862B  30,LTL / GRP / HUB,EUR,240.0,5150.0,<=3000_HUB,49.01
821,MARCOTRAN,,A00MHA  01,41862B  40,LTL / GRP / HUB,EUR,240.0,5550.0,<=3000_HUB,51.56
822,DHL,,A00BVS  02,98120B  01,LTL / GRP / HUB,EUR,0.0,1925.49,<=3000_HUB,5.39
823,DHL,,A00BVS  02,A009KB  02,LTL / GRP / HUB,EUR,0.0,1580.68,<=3000_HUB,5.84
824,DHL,,A00BVS  02,A009KB  01,LTL / GRP / HUB,EUR,0.0,1570.336204385,<=3000_HUB,6.30936131308699
825,DHL,,A00BVS  02,A00MRS  01,LTL / GRP / HUB,EUR,0.0,1925.49,<=3000_HUB,5.39
826,DHL,,98120B  01,A00BVS  02,LTL / GRP / HUB,EUR,0.0,2100.77,<=3000_HUB,6.1
827,DHL,,A009KB  02,A00BVS  02,LTL / GRP / HUB,EUR,0.0,1855.72,<=3000_HUB,7.12
828,DHL,,A009KB  01,A00BVS  02,LTL / GRP / HUB,EUR,0.0,1872.0887043849998,<=3000_HUB,7.683431295802521
829,DHL,,A00MRS  01,A00BVS  02,LTL / GRP / HUB,EUR,0.0,2100.77,<=3000_HUB,6.1
830,MARCOTRAN,,A00MHA  01,78001H  MY,LTL / GRP / HUB,EUR,520.0,3795.0,<=3000_HUB,75.21
831,MARCOTRAN,,78001H  MY,A00MHA  01,LTL / GRP / HUB,EUR,520.0,3795.0,<=3000_HUB,75.21
832,MARCOTRAN,,A00MHA  01,78001H  RJ,LTL / GRP / HUB,EUR,525.0,3385.0,<=3000_HUB,72.05
833,MARCOTRAN,,78001H  RJ,A00MHA  01,LTL / GRP / HUB,EUR,525.0,3385.0,<=3000_HUB,72.05
834,HAMANN,,A00BVV  01,EXT-IB-VES01,LTL / GRP / HUB,EUR,313.77,1062.99,<=3000_HUB,21.64
835,HAMANN,,EXT-IB-VES01,A00BVV  01,LTL / GRP / HUB,EUR,273.44,609.99,<=3000_HUB,18.899333333333335
836,DHL,,78001H  VE,A00BVS  03,LTL / GRP / HUB,EUR,0.0,777.32,<=3000_HUB,8.03
837,DHL,,A00ANR  01,A00BVS  02,LTL / GRP / HUB,EUR,0.0,1351.53,<=3000_HUB,7.13
838,MARCOTRAN,,A003Q7  04,A00MHA  01,LTL / GRP / HUB,EUR,485.0,4290.0,<=3000_HUB,51.61
839,MARCOTRAN,,41862B  30,A00MHA  01,LTL / GRP / HUB,EUR,240.0,5150.0,<=3000_HUB,49.01
840,MARCOTRAN,,41862B  40,A00MHA  01,LTL / GRP / HUB,EUR,240.0,5550.0,<=3000_HUB,51.56
841,GEFCO,,84648H  07,41862B  24,LTL / GRP / HUB,EUR,552.5547763389377,1963.0,<=3000_HUB,22.102191053557508
842,GEFCO,,84648H  07,41862B  25,LTL / GRP / HUB,EUR,552.5547763389377,1963.0,<=3000_HUB,22.102191053557508
843,GEFCO,,84648H  07,41862B  N7,LTL / GRP / HUB,EUR,552.5547763389377,1963.0,<=3000_HUB,22.102191053557508
844,GEFCO,,41862B  24,84648H  07,LTL / GRP / HUB,EUR,557.1619233105879,1995.0,<=3000_HUB,22.286476932423515
845,GEFCO,,41862B  25,84648H  07,LTL / GRP / HUB,EUR,557.1619233105879,1995.0,<=3000_HUB,22.286476932423515
846,GEFCO,,41862B  N7,84648H  07,LTL / GRP / HUB,EUR,557.1619233105879,1995.0,<=3000_HUB,22.286476932423515
847,GEFCO,,84648H  07,41862B  23,LTL / GRP / HUB,EUR,552.0,1955.0,<=3000_HUB,22.058138652234952
848,GEFCO,,41862B  23,84648H  07,LTL / GRP / HUB,EUR,552.0,1955.0,<=3000_HUB,22.058138652234952
849,ARCESE,,A00LIC  02,A00MV9  04,LTL / GRP / HUB,EUR,465.0,1940.0,<=3000_HUB,18.61
850,ARCESE,,A00LIC  02,78001H  VE,LTL / GRP / HUB,EUR,0.0,1575.0,<=3000_HUB,15.58
851,ARCESE,,A00LIC  02,26846E  DF,LTL / GRP / HUB,EUR,0.0,2025.0,<=3000_HUB,19.22
852,ARCESE,,A00LIC  02,78001H  MU,LTL / GRP / HUB,EUR,0.0,1350.0,<=3000_HUB,17.9
853,ARCESE,,A00LIC  02,78001H  PY,LTL / GRP / HUB,EUR,0.0,1856.25,<=3000_HUB,20.84
854,ARCESE,,A00LIC  02,78001H  SX,LTL / GRP / HUB,EUR,0.0,1631.25,<=3000_HUB,22.74
855,ARCESE,,A00LIC  02,78001H  MY,LTL / GRP / HUB,EUR,0.0,1631.25,<=3000_HUB,20.01
856,ARCESE,,A00LIC  02,98120B  01,LTL / GRP / HUB,EUR,0.0,1383.75,<=3000_HUB,12.68
857,ARCESE,,A00LIC  02,26805K  01,LTL / GRP / HUB,EUR,0.0,2576.25,<=3000_HUB,24.32
858,ARCESE,,A00LIC  02,A00MRS  01,LTL / GRP / HUB,EUR,0.0,1383.75,<=3000_HUB,12.68
859,ARCESE,,A00LIC  02,78001H  MS,LTL / GRP / HUB,EUR,0.0,1631.25,<=3000_HUB,17.09
860,ARCESE,,A00LIC  02,A009CN  02,LTL / GRP / HUB,EUR,0.0,1653.75,<=3000_HUB,11.69
861,ARCESE,,A00LIC  02,A00AU2  02,LTL / GRP / HUB,EUR,0.0,3768.75,<=3000_HUB,21.54
862,ARCESE,,A00LIC  02,26805K  N1,LTL / GRP / HUB,EUR,0.0,1923.75,<=3000_HUB,14.78
863,ARCESE,,A00LIC  02,A0085W  01,LTL / GRP / HUB,EUR,0.0,4567.5,<=3000_HUB,63.26
864,ARCESE,,A00LIC  02,26697T  01,LTL / GRP / HUB,EUR,0.0,2531.25,<=3000_HUB,26.49
865,ARCESE,,A00LIC  02,26859U  06,LTL / GRP / HUB,EUR,0.0,1800.0,<=3000_HUB,23.32
866,ARCESE,,A00LIC  02,78001H  CA,LTL / GRP / HUB,EUR,0.0,2340.0,<=3000_HUB,24.21
867,ARCESE,,A00LIC  02,78001H  VA,LTL / GRP / HUB,EUR,0.0,2081.25,<=3000_HUB,26.65
868,ARCESE,,A00LIC  02,A003Q7  01,LTL / GRP / HUB,EUR,0.0,1462.5,<=3000_HUB,13.61
869,ARCESE,,A00LIC  02,A00ANR  01,LTL / GRP / HUB,EUR,0.0,1372.5,<=3000_HUB,16.11
870,ARCESE,,A00LIC  02,90009K  LU,LTL / GRP / HUB,EUR,0.0,3408.75,<=3000_HUB,18.15
871,ARCESE,,A00LIC  02,A009KB  01,LTL / GRP / HUB,EUR,0.0,1518.75,<=3000_HUB,10.27
872,ARCESE,,A00LIC  02,A00A5Y  01,LTL / GRP / HUB,EUR,0.0,1057.5,<=3000_HUB,11.48
873,ARCESE,,A00LIC  02,A009KB  02,LTL / GRP / HUB,EUR,0.0,1518.75,<=3000_HUB,11.3
874,ARCESE,,A00LIC  02,A003Q7  04,LTL / GRP / HUB,EUR,0.0,1518.75,<=3000_HUB,21.27
875,ARCESE,,A00LIC  02,26805K  44,LTL / GRP / HUB,EUR,0.0,1665.0,<=3000_HUB,14.36
876,ARCESE,,A00LIC  02,A003Q7  02,LTL / GRP / HUB,EUR,0.0,1327.5,<=3000_HUB,21.59
877,ARCESE,,A00LIC  02,A00AF2  01,LTL / GRP / HUB,EUR,0.0,3408.75,<=3000_HUB,18.15
878,ARCESE,,A00MV9  04,A00LIC  02,LTL / GRP / HUB,EUR,860.0,1450.0,<=3000_HUB,34.4
879,ARCESE,,78001H  VE,A00LIC  02,LTL / GRP / HUB,EUR,0.0,787.5,<=3000_HUB,15.49
880,ARCESE,,26846E  DF,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1350.0,<=3000_HUB,17.41
881,ARCESE,,78001H  MU,A00LIC  02,LTL / GRP / HUB,EUR,0.0,866.25,<=3000_HUB,16.88
882,ARCESE,,78001H  PY,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1012.5,<=3000_HUB,14.24
883,ARCESE,,78001H  SX,A00LIC  02,LTL / GRP / HUB,EUR,0.0,933.75,<=3000_HUB,16.86
884,ARCESE,,78001H  MY,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1237.5,<=3000_HUB,15.64
885,ARCESE,,98120B  01,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1293.75,<=3000_HUB,15.27
886,ARCESE,,26805K  01,A00LIC  02,LTL / GRP / HUB,EUR,0.0,2407.5,<=3000_HUB,29.12
887,ARCESE,,A00MRS  01,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1293.75,<=3000_HUB,17.07
888,ARCESE,,78001H  MS,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1327.5,<=3000_HUB,17.06
889,ARCESE,,A009CN  02,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1350.0,<=3000_HUB,21.83
890,ARCESE,,A00AU2  02,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1721.25,<=3000_HUB,15.16
891,ARCESE,,26805K  N1,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1507.5,<=3000_HUB,16.88
892,ARCESE,,A0085W  01,A00LIC  02,LTL / GRP / HUB,EUR,0.0,4230.0,<=3000_HUB,70.06
893,ARCESE,,26697T  01,A00LIC  02,LTL / GRP / HUB,EUR,0.0,2306.25,<=3000_HUB,29.55
894,ARCESE,,26859U  06,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1293.75,<=3000_HUB,13.21
895,ARCESE,,78001H  CA,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1327.5,<=3000_HUB,17.06
896,ARCESE,,78001H  VA,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1327.5,<=3000_HUB,17.06
897,ARCESE,,A003Q7  01,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1181.25,<=3000_HUB,15.26
898,ARCESE,,A00ANR  01,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1293.75,<=3000_HUB,21.14
899,ARCESE,,90009K  LU,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1440.0,<=3000_HUB,12.08
900,ARCESE,,A009KB  01,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1586.25,<=3000_HUB,14.53
901,ARCESE,,A00A5Y  01,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1001.25,<=3000_HUB,18.59
902,ARCESE,,A009KB  02,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1586.25,<=3000_HUB,14.53
903,ARCESE,,A003Q7  04,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1203.75,<=3000_HUB,17.08
904,ARCESE,,26805K  44,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1496.25,<=3000_HUB,18.02
905,ARCESE,,A003Q7  02,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1158.75,<=3000_HUB,15.3
906,ARCESE,,A00AF2  01,A00LIC  02,LTL / GRP / HUB,EUR,0.0,1440.0,<=3000_HUB,12.08
16821,MAROTRANS,,A00F3Y  02,A0085W  01,LTL / GRP / HUB,EUR,0.0,1855.0,<=5000_HUB,35.69
16822,MAROTRANS,,A00J54  02,A0085W  01,LTL / GRP / HUB,EUR,0.0,2100.0,<=5000_HUB,31.6
16823,SESE,,A00J54  02,A0085W  01,LTL / GRP / HUB,EUR,0.0,2191.0,<=5000_HUB,33.19
16824,SESE,,A00J54  01,A0085W  01,LTL / GRP / HUB,EUR,0.0,2130.0,<=5000_HUB,32.29
16825,MAROTRANS,,A00J54  01,A0085W  01,LTL / GRP / HUB,EUR,0.0,2160.0,<=5000_HUB,32.5
16826,SESE,,A00FZ6  01,A0085W  01,LTL / GRP / HUB,EUR,0.0,1984.0,<=5000_HUB,30.13
16827,GEFCO,,99109B  01,78001H  VE,LTL / GRP / HUB,EUR,0.0,1368.82,<=5000_HUB,16.56
16828,GEFCO,,99109B  01,90009K  TH,LTL / GRP / HUB,EUR,0.0,3077.08,<=5000_HUB,35.54
16829,GEFCO,,99109B  01,26805K  01,LTL / GRP / HUB,EUR,0.0,2970.83,<=5000_HUB,27.03
16830,GEFCO,,99109B  01,26805K  04,LTL / GRP / HUB,EUR,0.0,2476.04,<=5000_HUB,22.78
16831,GEFCO,,99109B  01,26697T  01,LTL / GRP / HUB,EUR,0.0,2905.21,<=5000_HUB,33.55
16832,GEFCO,,99109B  01,A0085W  01,LTL / GRP / HUB,EUR,0.0,4761.36,<=5000_HUB,47.63
16833,GEFCO,,99109B  01,78001H  CA,LTL / GRP / HUB,EUR,0.0,1949.47,<=5000_HUB,23.01
16834,GEFCO,,99109B  01,26846E  DF,LTL / GRP / HUB,EUR,0.0,1585.11,<=5000_HUB,15.13
16835,GEFCO,,99109B  01,78001H  MS,LTL / GRP / HUB,EUR,0.0,1284.95,<=5000_HUB,12.42
16836,GEFCO,,99109B  01,78001H  MU,LTL / GRP / HUB,EUR,0.0,1259.78,<=5000_HUB,15.26
16837,GEFCO,,99109B  01,78001H  RJ,LTL / GRP / HUB,EUR,0.0,2273.68,<=5000_HUB,26.55
16838,GEFCO,,99109B  01,78001H  SX,LTL / GRP / HUB,EUR,0.0,1307.53,<=5000_HUB,16.0
16839,GEFCO,,99109B  01,78001H  MY,LTL / GRP / HUB,EUR,0.0,1271.74,<=5000_HUB,12.17
16840,GEFCO,,99109B  01,78001H  VA,LTL / GRP / HUB,EUR,0.0,1521.28,<=5000_HUB,14.52
16841,GEFCO,,99109B  01,A00AU2  02,LTL / GRP / HUB,EUR,0.0,3701.04,<=5000_HUB,46.76
16842,GEFCO,,99109B  01,26859U  06,LTL / GRP / HUB,EUR,0.0,1542.55,<=5000_HUB,14.72
16843,GEFCO,,22342J  02,78001H  VE,LTL / GRP / HUB,EUR,0.0,1337.9,<=5000_HUB,13.17
16844,GEFCO,,22342J  02,A009CN  02,LTL / GRP / HUB,EUR,0.0,1175.22,<=5000_HUB,11.45
16845,GEFCO,,22342J  02,A00ANR  01,LTL / GRP / HUB,EUR,0.0,380.77,<=5000_HUB,3.39
